"ITTER107","Territory","VARICT","Data type","ATECO_2007","NACE 2007","CLLVT","Size classes of persons employed","TIME","Select time","Value","Flag Codes","Flags"
"ITE2","Umbria","E_IACC_PERC","enterprises connected to Internet (percentages)","0035","total economic activities  (c-n, including 951, excluding 75 and k)","W_GE10","10 and over","2019","2019",99.59,,
"ITE2","Umbria","E_BROAD2_PERC","via fixed or mobile broadband (percentages)","0035","total economic activities  (c-n, including 951, excluding 75 and k)","W_GE10","10 and over","2019","2019",96.55,,
"ITE2","Umbria","E_BROAD_PERC","via fixed broadband ","0035","total economic activities  (c-n, including 951, excluding 75 and k)","W_GE10","10 and over","2019","2019",94.69,,
"ITE2","Umbria","E_WEB_PERC","enterprises with a web site or a homepage (percentages)","0035","total economic activities  (c-n, including 951, excluding 75 and k)","W_GE10","10 and over","2019","2019",70.74,,
"ITE2","Umbria","E_PMD_PERC","enterprises providing to the persons employed portable devices that allow a mobile connection to the Internet for business use (percentages)","0035","total economic activities  (c-n, including 951, excluding 75 and k)","W_GE10","10 and over","2019","2019",55.52,,
"ITE2","Umbria","E_AESELL_PERC","on-line sales via computer networks (web and/or EDI) ","0035","total economic activities  (c-n, including 951, excluding 75 and k)","W_GE10","10 and over","2019","2019",13.32,,
"ITE2","Umbria","P_CUSE_PERC","persons employed using computers at least once a week (percentage on total persons employed)","0035","total economic activities  (c-n, including 951, excluding 75 and k)","W_GE10","10 and over","2019","2019",46.99,,
"ITE2","Umbria","P_IUSE_PERC","persons employed using computers with access to Internet at least once a week (percentage on total persons employed)","0035","total economic activities  (c-n, including 951, excluding 75 and k)","W_GE10","10 and over","2019","2019",42.2,,
"ITE3","Marche","E_CUSE_PERC","enterprises using computers (percentages)","0035","total economic activities  (c-n, including 951, excluding 75 and k)","W_GE10","10 and over","2019","2019",100,,
"ITE3","Marche","E_IACC_PERC","enterprises connected to Internet (percentages)","0035","total economic activities  (c-n, including 951, excluding 75 and k)","W_GE10","10 and over","2019","2019",100,,
"ITE3","Marche","E_BROAD2_PERC","via fixed or mobile broadband (percentages)","0035","total economic activities  (c-n, including 951, excluding 75 and k)","W_GE10","10 and over","2019","2019",96.28,,
"ITE3","Marche","E_BROAD_PERC","via fixed broadband ","0035","total economic activities  (c-n, including 951, excluding 75 and k)","W_GE10","10 and over","2019","2019",92.9,,
"ITE3","Marche","E_WEB_PERC","enterprises with a web site or a homepage (percentages)","0035","total economic activities  (c-n, including 951, excluding 75 and k)","W_GE10","10 and over","2019","2019",67.72,,
"ITE3","Marche","E_PMD_PERC","enterprises providing to the persons employed portable devices that allow a mobile connection to the Internet for business use (percentages)","0035","total economic activities  (c-n, including 951, excluding 75 and k)","W_GE10","10 and over","2019","2019",60.42,,
"ITE3","Marche","E_AESELL_PERC","on-line sales via computer networks (web and/or EDI) ","0035","total economic activities  (c-n, including 951, excluding 75 and k)","W_GE10","10 and over","2019","2019",10.46,,
"ITE3","Marche","P_CUSE_PERC","persons employed using computers at least once a week (percentage on total persons employed)","0035","total economic activities  (c-n, including 951, excluding 75 and k)","W_GE10","10 and over","2019","2019",48.88,,
"ITE3","Marche","P_IUSE_PERC","persons employed using computers with access to Internet at least once a week (percentage on total persons employed)","0035","total economic activities  (c-n, including 951, excluding 75 and k)","W_GE10","10 and over","2019","2019",41.92,,
"ITE4","Lazio","E_CUSE_PERC","enterprises using computers (percentages)","0035","total economic activities  (c-n, including 951, excluding 75 and k)","W_GE10","10 and over","2019","2019",96.03,,
"ITE4","Lazio","E_IACC_PERC","enterprises connected to Internet (percentages)","0035","total economic activities  (c-n, including 951, excluding 75 and k)","W_GE10","10 and over","2019","2019",96.03,,
"ITE4","Lazio","E_BROAD2_PERC","via fixed or mobile broadband (percentages)","0035","total economic activities  (c-n, including 951, excluding 75 and k)","W_GE10","10 and over","2019","2019",85.37,,
"ITE4","Lazio","E_BROAD_PERC","via fixed broadband ","0035","total economic activities  (c-n, including 951, excluding 75 and k)","W_GE10","10 and over","2019","2019",83.68,,
"ITE4","Lazio","E_WEB_PERC","enterprises with a web site or a homepage (percentages)","0035","total economic activities  (c-n, including 951, excluding 75 and k)","W_GE10","10 and over","2019","2019",64.41,,
"ITE4","Lazio","E_PMD_PERC","enterprises providing to the persons employed portable devices that allow a mobile connection to the Internet for business use (percentages)","0035","total economic activities  (c-n, including 951, excluding 75 and k)","W_GE10","10 and over","2019","2019",47.04,,
"ITE4","Lazio","E_AESELL_PERC","on-line sales via computer networks (web and/or EDI) ","0035","total economic activities  (c-n, including 951, excluding 75 and k)","W_GE10","10 and over","2019","2019",12.54,,
"ITE4","Lazio","P_CUSE_PERC","persons employed using computers at least once a week (percentage on total persons employed)","0035","total economic activities  (c-n, including 951, excluding 75 and k)","W_GE10","10 and over","2019","2019",67.86,,
"ITE4","Lazio","P_IUSE_PERC","persons employed using computers with access to Internet at least once a week (percentage on total persons employed)","0035","total economic activities  (c-n, including 951, excluding 75 and k)","W_GE10","10 and over","2019","2019",63.38,,
"ITF1","Abruzzo","E_CUSE_PERC","enterprises using computers (percentages)","0035","total economic activities  (c-n, including 951, excluding 75 and k)","W_GE10","10 and over","2019","2019",99.11,,
"ITF1","Abruzzo","E_IACC_PERC","enterprises connected to Internet (percentages)","0035","total economic activities  (c-n, including 951, excluding 75 and k)","W_GE10","10 and over","2019","2019",99.02,,
"ITF1","Abruzzo","E_BROAD2_PERC","via fixed or mobile broadband (percentages)","0035","total economic activities  (c-n, including 951, excluding 75 and k)","W_GE10","10 and over","2019","2019",94.86,,
"ITF1","Abruzzo","E_BROAD_PERC","via fixed broadband ","0035","total economic activities  (c-n, including 951, excluding 75 and k)","W_GE10","10 and over","2019","2019",88.7,,
"ITF1","Abruzzo","E_WEB_PERC","enterprises with a web site or a homepage (percentages)","0035","total economic activities  (c-n, including 951, excluding 75 and k)","W_GE10","10 and over","2019","2019",67.09,,
"ITF1","Abruzzo","E_PMD_PERC","enterprises providing to the persons employed portable devices that allow a mobile connection to the Internet for business use (percentages)","0035","total economic activities  (c-n, including 951, excluding 75 and k)","W_GE10","10 and over","2019","2019",53.73,,
"ITF1","Abruzzo","E_AESELL_PERC","on-line sales via computer networks (web and/or EDI) ","0035","total economic activities  (c-n, including 951, excluding 75 and k)","W_GE10","10 and over","2019","2019",11.48,,
"ITF1","Abruzzo","P_CUSE_PERC","persons employed using computers at least once a week (percentage on total persons employed)","0035","total economic activities  (c-n, including 951, excluding 75 and k)","W_GE10","10 and over","2019","2019",43.2,,
"ITF1","Abruzzo","P_IUSE_PERC","persons employed using computers with access to Internet at least once a week (percentage on total persons employed)","0035","total economic activities  (c-n, including 951, excluding 75 and k)","W_GE10","10 and over","2019","2019",37.47,,
"ITF2","Molise","E_CUSE_PERC","enterprises using computers (percentages)","0035","total economic activities  (c-n, including 951, excluding 75 and k)","W_GE10","10 and over","2019","2019",97.32,,
"ITF2","Molise","E_IACC_PERC","enterprises connected to Internet (percentages)","0035","total economic activities  (c-n, including 951, excluding 75 and k)","W_GE10","10 and over","2019","2019",97.05,,
"ITF2","Molise","E_BROAD2_PERC","via fixed or mobile broadband (percentages)","0035","total economic activities  (c-n, including 951, excluding 75 and k)","W_GE10","10 and over","2019","2019",92.05,,
"ITF2","Molise","E_BROAD_PERC","via fixed broadband ","0035","total economic activities  (c-n, including 951, excluding 75 and k)","W_GE10","10 and over","2019","2019",88.68,,
"ITF2","Molise","E_WEB_PERC","enterprises with a web site or a homepage (percentages)","0035","total economic activities  (c-n, including 951, excluding 75 and k)","W_GE10","10 and over","2019","2019",62.54,,
"ITF2","Molise","E_PMD_PERC","enterprises providing to the persons employed portable devices that allow a mobile connection to the Internet for business use (percentages)","0035","total economic activities  (c-n, including 951, excluding 75 and k)","W_GE10","10 and over","2019","2019",54.49,,
